# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
2.508033321666829124e+03, 7.041628578453189675e+02, 9.036528509424549611e+02, 1.026177676656312571e-01, -2.066108836394752180e-01, 7.169090064129701734e-02
1.982954462299947807e+01, -2.000062888579481335e+00, -2.237554124713487624e+01, 1.472560653458202529e+00, 1.942548749797931906e+00, 3.218137022881700560e+00
-1.196742745865905455e+01, 3.645918167375084895e+00, 1.424023716349913116e+01, 1.002873414251878925e+00, 5.245240199537512638e+00, 1.173728294409242867e+00
-1.462841840623386602e+01, 4.119000488318140896e+01, -1.598556545188716349e+01, 1.680205004976334404e+00, 5.143210299491043358e-01, 2.187317790860969224e-01
-1.310847232439563231e+04, 2.108320139962127541e+03, -1.657523435102504209e+03, 1.244536638786347960e-01, 5.738837432009181311e-02, 4.007728838682961259e-02
9.539078414159068986e-01, -9.234146347609936356e+00, 5.852544414497964809e+00, 2.512268985223346185e+00, -5.206254723141718888e-01, -1.278655742459147593e+00
2.624339310695173708e+02, -1.543887299847911834e+02, -1.477307579161258104e+02, -9.958267407643945912e-01, -5.496888782389823813e-01, 1.158906514652075170e+00
-7.536817796006323178e-01, -2.916731466148990148e-01, -2.572742826812474681e-01, 7.755290421165310200e+00, -1.830659570734706065e+01, -5.108517103982895158e+00
-4.022431829890973573e-03, -6.397779025097772090e-04, 3.612821900270212546e-03, -8.625593443255012005e+01, -3.489845501256831994e+01, -1.022153559519862256e+02
6.224011546457670629e-01, -2.461406455671140414e-02, 9.241639519993137819e-01, 1.358655230317735274e+01, -4.482881735890216213e+00, -5.928584218165848796e+00
4.219871731637078405e+00, 8.380324173367288410e+00, 4.069554949867838722e+00, -9.136818295561875691e-02, 9.735827004121757611e-01, -2.171033993361110248e+00
-5.397733207839553238e+00, 4.562945869694054579e+00, 4.356140535606769504e+00, 2.679412726120919519e+00, -5.854419885088411490e+00, -2.987382063904761687e+00
1.731822425344585747e+00, -6.180692761079327191e+00, -2.641949245369376253e+00, -1.077059868686222277e+00, -1.942389523986280286e+00, 4.877359928832039948e+00
5.286444135424086532e+00, 2.292710438048687749e+01, -1.619856192321250177e+01, 1.771146647544269426e+00, -4.932834091251527830e-01, 1.123269980496442333e+00
1.061638680721133824e+03, -1.067957040304404899e+02, -6.022593116984519384e+02, 6.964619913836046505e-01, 4.169919309507043315e-02, -7.314603081579676425e-02
-7.946370061569592735e+02, 6.318864301629923830e+02, 3.372394937236734336e+02, 5.745676819808558100e-02, 2.514756806891205732e-01, -1.426720789804136469e-01
6.026240072469467179e+01, -3.230413476590067390e+00, -1.892583471364767078e+01, -1.210366803604769004e+00, -1.566499809610789828e+00, -5.176190579594663888e-01
2.568936401811603876e+00, 4.217442733113859532e+00, -2.649370614633196563e+00, 1.370896736756399115e+00, -4.698064745984314783e+00, 2.286517026893349347e-01
5.710860561563498550e+01, -2.515759746997537860e+01, 4.606392613037417760e+01, 2.334193028062035158e-01, -1.578263304630397323e+00, 2.225176179227112694e-01
6.115299227968011309e+01, 1.306872634654460263e+01, 1.817993604912093986e+01, -1.038258188888527389e+00, 4.584449699221717633e-01, -1.204049990677314996e+00
1.297602598648797956e-01, 4.680446733647335988e-01, -3.605018775051220536e-02, 2.121207906710779412e+01, 4.077260890459433185e+00, 1.071978392458646390e+01
-2.245514984501456638e+03, -3.344576845576154028e+03, 5.624613311095581594e+03, 1.574446164479507970e-02, -7.258505053223536507e-02, -1.864495641532399328e-01
-3.740717023481666681e-01, -8.047213195803745722e-02, -5.296519174564886523e-01, -1.942330427848401797e+01, -4.906987767701487257e+00, 1.905033291687434627e+01
6.470730727497328028e-01, -8.233880409154555879e-01, -1.379896214982027081e+00, -1.172156491695296054e+01, -8.408498963160081274e+00, 7.398815272945109545e-01
-7.587849969324757637e+01, -2.017142150893084462e+01, -4.944863918233107825e+01, 8.006939766670472247e-01, -3.321651494580097341e-01, -3.454122099067701290e-01
9.658895219970715929e-02, -2.979426703280630417e-01, 4.429022997779696325e-01, -2.489631069027168664e+01, 1.314945040991174707e+01, 2.893331941751603242e+00
-2.947333311693608380e+02, -4.194989512995539940e+02, -4.359425531394726363e+02, -4.695311259114810509e-01, 2.777986760938291888e-01, 3.158184999597912213e-01
7.881912817759725853e-02, -4.295958793192832803e-01, -1.780202549333101958e-01, -2.422968952973358370e+01, 3.616088790411035259e+00, -1.957266303896100013e+01
-1.589236080184595501e+00, -5.434406935761221469e+00, -1.261330986116903974e+00, -3.466769407207355602e+00, 4.848071096012833259e+00, 4.124859604024873505e+00
5.425811724235501288e+02, -1.839923640585815065e+03, 2.364948148738140844e+03, -2.264181814247455127e-01, 6.046514985247030544e-02, -2.607255202203409561e-01
7.156034634273028416e+01, 8.496505869819254997e+01, -2.637043536078962447e+01, -5.981681838708174936e-01, 3.441225193523826387e-01, -1.400705895884871155e-01
-2.444875744964892517e-01, 2.759156944333436279e-01, -3.850671436536886039e-01, -1.849543034370797301e+01, 2.112220534991132936e+00, 3.180868837316951669e+01
4.456514011355822841e-02, 7.267242104072126063e-03, 4.075316730825685047e-02, 3.940740383419365056e+00, -6.289835529537374725e+01, 6.906896988204257681e+00
1.312639690978752438e-01, -2.762554645602333450e-02, 9.556409987273689621e-02, -1.921271976274271864e+01, 2.091384986328198892e+01, 2.593010670924852690e+01
4.906248105027632846e+03, -1.469492644006244336e+04, 1.189187553298811690e+04, -3.570595332486350276e-02, -6.968493276796117186e-02, 8.468719538892315046e-02
3.059058268132690106e+00, -1.112536089734244893e+00, 4.480583513091432879e-01, -8.223905945723995359e+00, 1.296370361835312179e+00, 2.502880803025333556e+00
-2.073108280850154139e-01, 2.329770681120692799e-01, 3.586127024769247829e-02, 9.962706837485734823e+00, 1.103765828461870058e+01, -3.147535977014335984e+01
-5.603236697314490478e+00, -5.515582909193230687e-01, 5.776700973776932813e+00, 2.906742583881948949e+00, -1.579059054371825921e+00, 6.926182241726510647e-01
-3.070207099827059860e+00, 1.522330887076275019e+01, -1.368050526527254451e+00, 3.897795277547448922e+00, 1.656034765066854542e+00, 6.271775520874153798e-02
1.224609707445389536e-02, 1.907150784394454901e-01, 6.843539009075367240e-03, -4.020789603685799563e+01, 6.775547244681468406e+00, -5.087693790511474745e+00
-2.509721407889234257e+01, 9.572123046696626716e+02, 4.678622085077930137e+01, -3.155568772582203474e-01, 3.346231403305403584e-01, -1.546183613012888092e-01
-6.037710454443081520e-01, -4.345844741412517587e-02, 7.315013026921635131e-01, 5.668453205804376616e+00, 2.618403729544726488e+01, 3.509015702002881376e+00
-6.110650290590393041e+01, 9.289113316107584239e+01, -3.939893464191077754e+01, -7.958591929152376565e-01, -1.854932673508047358e-01, 1.526969861794232441e+00
6.163915657831654293e+00, 5.841794456142605618e+00, -3.608791867734788994e+00, 1.612919038599188948e+00, -2.285336541697841728e+00, 4.255778248905884631e+00
8.856356184151305655e+00, 3.875814890124929413e+00, -1.298196580557768876e+01, -2.277411470929242565e+00, 1.530223092517966954e+00, 1.348147161498556956e+00
-1.264407977469657274e+00, -2.382428762574857029e+00, 1.221972258268362532e+00, 4.705980743299021718e+00, -2.449881000108307116e+00, 7.272123991624543038e+00
3.320550427831821025e+02, -2.890599749054680387e+02, 3.976887790563050658e+02, -3.223891236761866619e-02, 7.369261355689268322e-01, 5.124667677079433048e-01
-2.038005063261938865e+00, 1.276670405355688986e+00, 2.734176750263271671e+00, 6.691571023272716578e-01, -7.603374777648916893e-01, -6.239392681043630873e+00
-4.015544942734534217e+00, -6.329917889708452350e+01, 1.711441221052901440e+01, 8.383780876788792247e-01, -2.420488477196568233e+00, -5.427441128687233718e-01
-3.642957655445253477e+04, 4.343405413651608251e+04, -1.629330490910151639e+04, 4.747662671137508998e-03, -5.585564443644104593e-02, -8.368330373436769568e-03
-1.139772244910466137e+00, -6.059232153628870687e-01, -1.116137932954551548e+00, 1.025263315998264702e+01, 6.117034190733410703e+00, 3.580204531788393041e+00
8.350414655531099295e-02, 6.373840359753715767e-02, -3.140173601443703444e-02, 1.931428968818982028e+01, -2.256489171986798681e+01, 2.620241682825703577e+01
7.293688274874806643e-01, 1.119640679707534225e+01, -1.279930703414057680e+00, -6.723335016894468330e-01, -3.541216356003561661e+00, 3.360805418148100188e+00
-4.515759096676055684e+00, 4.192512706273429757e+00, -2.500322972601987104e+00, -2.165286294416575608e+00, 3.352707886680528659e+00, -1.632585808916072745e-01
8.684681187392046695e+02, -7.608815925250385590e+03, 5.580376437186921976e+03, 1.179688409129505955e-01, 7.170366291994292873e-02, 5.170021233491227386e-02
