# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
7.198416790821168831e+01, -5.555119501465114240e+01, -1.136177067944924772e+02, -7.770127656286727191e-01, 8.118897095858977897e-01, -1.055162992460215055e+00
-3.317368251609334351e+01, -2.775061128512147235e+01, -1.498292908966944026e+01, -1.587411146656053429e+00, 6.067288878354186732e-01, -1.820083294831160048e+00
2.400651532347943817e+00, -6.557291656233180666e-01, 8.448879448881382315e-01, 1.662358982986519740e+00, 8.131141884066769521e+00, 2.892804082586553971e+00
2.218178303673818164e+02, -2.239045431813561322e+02, 7.828971596523888365e+02, -1.045206257794800031e+00, -3.349948500307023957e-01, 1.098347563304039043e-01
4.901620498917080795e+02, 6.160907587941615020e+02, 6.429942007820962999e+02, -1.062880645553144765e+00, 2.719296634470856344e-01, -2.019075483609771016e-01
4.281104283560662194e-01, -1.557050015949815291e+00, -2.826734380308903560e+00, -4.535354431345596460e+00, 7.788622449515770763e-01, 1.557524186356571327e+01
-1.118967084948658197e+02, -2.816224181835990947e+01, 1.848017974900460558e+01, 3.599872216605941311e-02, -3.052642463175133172e-02, 5.824447678365387571e-01
9.364000073455287065e+02, 1.414722574758420933e+03, -4.196814372126194144e+02, 6.139419562527188845e-02, 3.247777467693778175e-01, -1.435884613623295281e-01
-1.553298163172514279e+01, -1.830757253201291590e+01, 1.432702208781267572e+01, -2.838657857190605149e+00, 6.923938231022179757e-01, 7.376253965562205028e-01
-2.688727607735882430e+03, -1.820028518279521904e+03, 2.837664522451676021e+03, 4.975858781890339366e-01, -4.390491049099411180e-02, -2.750748980588175185e-01
1.747713109031241743e+02, -1.085602977459367224e+02, -2.981082093591721360e+01, 4.355927179187920051e-01, 7.414075659158179121e-01, -2.446873081824560980e-01
4.635097681302823958e+02, -1.287327681795138915e+03, -1.438838485150611632e+03, -9.642784425601250153e-03, -1.848190473905285680e-01, 2.702070117261918258e-01
7.600181209194097391e+02, -9.817258449159255917e+01, 1.335255608499764719e+02, -8.414520231500047243e-02, -3.563790625929658673e-01, 5.263739234403473910e-01
-5.467082376224586149e+00, 4.407873250764201316e+02, 1.030375162163509685e+03, -6.776013818193784566e-01, 4.504700986412958352e-01, 6.550218761737599538e-01
-6.875720422078196274e-03, 2.797451842709715655e-02, 2.321909519743397057e-02, 3.336217698033242840e+01, -1.024504061946414595e+02, 1.333122480106945886e+02
-1.095087699775416507e-01, 5.737444895083106955e-01, 1.470588100173944035e-01, 2.466888870081486829e+00, -5.734101952686376791e+00, 1.046421404584271997e+01
2.297912860854066375e-02, 6.219609815723958941e-03, 1.128690962731463202e-02, 1.129962398175975880e+00, -1.530188015845469351e+02, 8.201994342319517273e+01
